,Start,Finish,Steps (count),Day of week,hour,date
4656,2022-07-13 23:00:00,14-Jul-2022 00:00,0,Wednesday,23,2022-07-13
4657,2022-07-14 00:00:00,14-Jul-2022 01:00,0,Thursday,0,2022-07-14
4658,2022-07-14 01:00:00,14-Jul-2022 02:00,0,Thursday,1,2022-07-14
4659,2022-07-14 02:00:00,14-Jul-2022 03:00,0,Thursday,2,2022-07-14
4660,2022-07-14 03:00:00,14-Jul-2022 04:00,0,Thursday,3,2022-07-14
4661,2022-07-14 04:00:00,14-Jul-2022 05:00,0,Thursday,4,2022-07-14
4662,2022-07-14 05:00:00,14-Jul-2022 06:00,27,Thursday,5,2022-07-14
4663,2022-07-14 06:00:00,14-Jul-2022 07:00,12,Thursday,6,2022-07-14
4664,2022-07-14 07:00:00,14-Jul-2022 08:00,8,Thursday,7,2022-07-14
4665,2022-07-14 08:00:00,14-Jul-2022 09:00,231,Thursday,8,2022-07-14
4666,2022-07-14 09:00:00,14-Jul-2022 10:00,240,Thursday,9,2022-07-14
4667,2022-07-14 10:00:00,14-Jul-2022 11:00,0,Thursday,10,2022-07-14
4668,2022-07-14 11:00:00,14-Jul-2022 12:00,503,Thursday,11,2022-07-14
4669,2022-07-14 12:00:00,14-Jul-2022 13:00,405,Thursday,12,2022-07-14
4670,2022-07-14 13:00:00,14-Jul-2022 14:00,556,Thursday,13,2022-07-14
4671,2022-07-14 14:00:00,14-Jul-2022 15:00,0,Thursday,14,2022-07-14
4672,2022-07-14 15:00:00,14-Jul-2022 16:00,344,Thursday,15,2022-07-14
4673,2022-07-14 16:00:00,14-Jul-2022 17:00,363,Thursday,16,2022-07-14
4674,2022-07-14 17:00:00,14-Jul-2022 18:00,92,Thursday,17,2022-07-14
4675,2022-07-14 18:00:00,14-Jul-2022 19:00,51,Thursday,18,2022-07-14
4676,2022-07-14 19:00:00,14-Jul-2022 20:00,285,Thursday,19,2022-07-14
4677,2022-07-14 20:00:00,14-Jul-2022 21:00,366,Thursday,20,2022-07-14
4678,2022-07-14 21:00:00,14-Jul-2022 22:00,98,Thursday,21,2022-07-14
4679,2022-07-14 22:00:00,14-Jul-2022 23:00,220,Thursday,22,2022-07-14
4680,2022-07-14 23:00:00,15-Jul-2022 00:00,0,Thursday,23,2022-07-14
4681,2022-07-15 00:00:00,15-Jul-2022 01:00,0,Friday,0,2022-07-15
4682,2022-07-15 01:00:00,15-Jul-2022 02:00,0,Friday,1,2022-07-15
4683,2022-07-15 02:00:00,15-Jul-2022 03:00,0,Friday,2,2022-07-15
4684,2022-07-15 03:00:00,15-Jul-2022 04:00,0,Friday,3,2022-07-15
4685,2022-07-15 04:00:00,15-Jul-2022 05:00,0,Friday,4,2022-07-15
4686,2022-07-15 05:00:00,15-Jul-2022 06:00,43,Friday,5,2022-07-15
4687,2022-07-15 06:00:00,15-Jul-2022 07:00,12,Friday,6,2022-07-15
4688,2022-07-15 07:00:00,15-Jul-2022 08:00,0,Friday,7,2022-07-15
4689,2022-07-15 08:00:00,15-Jul-2022 09:00,0,Friday,8,2022-07-15
4690,2022-07-15 09:00:00,15-Jul-2022 10:00,79,Friday,9,2022-07-15
4691,2022-07-15 10:00:00,15-Jul-2022 11:00,0,Friday,10,2022-07-15
4692,2022-07-15 11:00:00,15-Jul-2022 12:00,1697,Friday,11,2022-07-15
4693,2022-07-15 12:00:00,15-Jul-2022 13:00,3143,Friday,12,2022-07-15
4694,2022-07-15 13:00:00,15-Jul-2022 14:00,146,Friday,13,2022-07-15
4695,2022-07-15 14:00:00,15-Jul-2022 15:00,130,Friday,14,2022-07-15
4696,2022-07-15 15:00:00,15-Jul-2022 16:00,65,Friday,15,2022-07-15
4697,2022-07-15 16:00:00,15-Jul-2022 17:00,121,Friday,16,2022-07-15
4698,2022-07-15 17:00:00,15-Jul-2022 18:00,445,Friday,17,2022-07-15
4699,2022-07-15 18:00:00,15-Jul-2022 19:00,81,Friday,18,2022-07-15
4700,2022-07-15 19:00:00,15-Jul-2022 20:00,243,Friday,19,2022-07-15
4701,2022-07-15 20:00:00,15-Jul-2022 21:00,42,Friday,20,2022-07-15
4702,2022-07-15 21:00:00,15-Jul-2022 22:00,0,Friday,21,2022-07-15
4703,2022-07-15 22:00:00,15-Jul-2022 23:00,27,Friday,22,2022-07-15
4704,2022-07-15 23:00:00,16-Jul-2022 00:00,0,Friday,23,2022-07-15
4705,2022-07-16 00:00:00,16-Jul-2022 01:00,0,Saturday,0,2022-07-16
4706,2022-07-16 01:00:00,16-Jul-2022 02:00,0,Saturday,1,2022-07-16
4707,2022-07-16 02:00:00,16-Jul-2022 03:00,0,Saturday,2,2022-07-16
4708,2022-07-16 03:00:00,16-Jul-2022 04:00,0,Saturday,3,2022-07-16
4709,2022-07-16 04:00:00,16-Jul-2022 05:00,0,Saturday,4,2022-07-16
4710,2022-07-16 05:00:00,16-Jul-2022 06:00,130,Saturday,5,2022-07-16
4711,2022-07-16 06:00:00,16-Jul-2022 07:00,0,Saturday,6,2022-07-16
4712,2022-07-16 07:00:00,16-Jul-2022 08:00,115,Saturday,7,2022-07-16
4713,2022-07-16 08:00:00,16-Jul-2022 09:00,259,Saturday,8,2022-07-16
4714,2022-07-16 09:00:00,16-Jul-2022 10:00,118,Saturday,9,2022-07-16
4715,2022-07-16 10:00:00,16-Jul-2022 11:00,0,Saturday,10,2022-07-16
4716,2022-07-16 11:00:00,16-Jul-2022 12:00,0,Saturday,11,2022-07-16
4717,2022-07-16 12:00:00,16-Jul-2022 13:00,133,Saturday,12,2022-07-16
4718,2022-07-16 13:00:00,16-Jul-2022 14:00,901,Saturday,13,2022-07-16
4719,2022-07-16 14:00:00,16-Jul-2022 15:00,29,Saturday,14,2022-07-16
4720,2022-07-16 15:00:00,16-Jul-2022 16:00,53,Saturday,15,2022-07-16
4721,2022-07-16 16:00:00,16-Jul-2022 17:00,23,Saturday,16,2022-07-16
4722,2022-07-16 17:00:00,16-Jul-2022 18:00,73,Saturday,17,2022-07-16
4723,2022-07-16 18:00:00,16-Jul-2022 19:00,20,Saturday,18,2022-07-16
4724,2022-07-16 19:00:00,16-Jul-2022 20:00,48,Saturday,19,2022-07-16
4725,2022-07-16 20:00:00,16-Jul-2022 21:00,0,Saturday,20,2022-07-16
4726,2022-07-16 21:00:00,16-Jul-2022 22:00,252,Saturday,21,2022-07-16
4727,2022-07-16 22:00:00,16-Jul-2022 23:00,0,Saturday,22,2022-07-16
4728,2022-07-16 23:00:00,17-Jul-2022 00:00,0,Saturday,23,2022-07-16
4729,2022-07-17 00:00:00,17-Jul-2022 01:00,0,Sunday,0,2022-07-17
4730,2022-07-17 01:00:00,17-Jul-2022 02:00,0,Sunday,1,2022-07-17
4731,2022-07-17 02:00:00,17-Jul-2022 03:00,0,Sunday,2,2022-07-17
4732,2022-07-17 03:00:00,17-Jul-2022 04:00,0,Sunday,3,2022-07-17
4733,2022-07-17 04:00:00,17-Jul-2022 05:00,0,Sunday,4,2022-07-17
4734,2022-07-17 05:00:00,17-Jul-2022 06:00,50,Sunday,5,2022-07-17
4735,2022-07-17 06:00:00,17-Jul-2022 07:00,0,Sunday,6,2022-07-17
4736,2022-07-17 07:00:00,17-Jul-2022 08:00,125,Sunday,7,2022-07-17
4737,2022-07-17 08:00:00,17-Jul-2022 09:00,596,Sunday,8,2022-07-17
4738,2022-07-17 09:00:00,17-Jul-2022 10:00,1042,Sunday,9,2022-07-17
4739,2022-07-17 10:00:00,17-Jul-2022 11:00,107,Sunday,10,2022-07-17
4740,2022-07-17 11:00:00,17-Jul-2022 12:00,408,Sunday,11,2022-07-17
4741,2022-07-17 12:00:00,17-Jul-2022 13:00,629,Sunday,12,2022-07-17
4742,2022-07-17 13:00:00,17-Jul-2022 14:00,826,Sunday,13,2022-07-17
4743,2022-07-17 14:00:00,17-Jul-2022 15:00,3131,Sunday,14,2022-07-17
4744,2022-07-17 15:00:00,17-Jul-2022 16:00,1070,Sunday,15,2022-07-17
4745,2022-07-17 16:00:00,17-Jul-2022 17:00,3492,Sunday,16,2022-07-17
4746,2022-07-17 17:00:00,17-Jul-2022 18:00,444,Sunday,17,2022-07-17
4747,2022-07-17 18:00:00,17-Jul-2022 19:00,209,Sunday,18,2022-07-17
4748,2022-07-17 19:00:00,17-Jul-2022 20:00,216,Sunday,19,2022-07-17
4749,2022-07-17 20:00:00,17-Jul-2022 21:00,0,Sunday,20,2022-07-17
4750,2022-07-17 21:00:00,17-Jul-2022 22:00,270,Sunday,21,2022-07-17
4751,2022-07-17 22:00:00,17-Jul-2022 23:00,0,Sunday,22,2022-07-17
4752,2022-07-17 23:00:00,18-Jul-2022 00:00,0,Sunday,23,2022-07-17
4753,2022-07-18 00:00:00,18-Jul-2022 01:00,0,Monday,0,2022-07-18
4754,2022-07-18 01:00:00,18-Jul-2022 02:00,0,Monday,1,2022-07-18
4755,2022-07-18 02:00:00,18-Jul-2022 03:00,0,Monday,2,2022-07-18
4756,2022-07-18 03:00:00,18-Jul-2022 04:00,0,Monday,3,2022-07-18
4757,2022-07-18 04:00:00,18-Jul-2022 05:00,0,Monday,4,2022-07-18
4758,2022-07-18 05:00:00,18-Jul-2022 06:00,0,Monday,5,2022-07-18
4759,2022-07-18 06:00:00,18-Jul-2022 07:00,51,Monday,6,2022-07-18
4760,2022-07-18 07:00:00,18-Jul-2022 08:00,0,Monday,7,2022-07-18
4761,2022-07-18 08:00:00,18-Jul-2022 09:00,47,Monday,8,2022-07-18
4762,2022-07-18 09:00:00,18-Jul-2022 10:00,247,Monday,9,2022-07-18
4763,2022-07-18 10:00:00,18-Jul-2022 11:00,493,Monday,10,2022-07-18
4764,2022-07-18 11:00:00,18-Jul-2022 12:00,3816,Monday,11,2022-07-18
4765,2022-07-18 12:00:00,18-Jul-2022 13:00,425,Monday,12,2022-07-18
4766,2022-07-18 13:00:00,18-Jul-2022 14:00,230,Monday,13,2022-07-18
4767,2022-07-18 14:00:00,18-Jul-2022 15:00,409,Monday,14,2022-07-18
4768,2022-07-18 15:00:00,18-Jul-2022 16:00,95,Monday,15,2022-07-18
4769,2022-07-18 16:00:00,18-Jul-2022 17:00,279,Monday,16,2022-07-18
4770,2022-07-18 17:00:00,18-Jul-2022 18:00,2539,Monday,17,2022-07-18
4771,2022-07-18 18:00:00,18-Jul-2022 19:00,30,Monday,18,2022-07-18
4772,2022-07-18 19:00:00,18-Jul-2022 20:00,1250,Monday,19,2022-07-18
4773,2022-07-18 20:00:00,18-Jul-2022 21:00,127,Monday,20,2022-07-18
4774,2022-07-18 21:00:00,18-Jul-2022 22:00,130,Monday,21,2022-07-18
4775,2022-07-18 22:00:00,18-Jul-2022 23:00,0,Monday,22,2022-07-18
4776,2022-07-18 23:00:00,19-Jul-2022 00:00,0,Monday,23,2022-07-18
4777,2022-07-19 00:00:00,19-Jul-2022 01:00,0,Tuesday,0,2022-07-19
4778,2022-07-19 01:00:00,19-Jul-2022 02:00,0,Tuesday,1,2022-07-19
4779,2022-07-19 02:00:00,19-Jul-2022 03:00,0,Tuesday,2,2022-07-19
4780,2022-07-19 03:00:00,19-Jul-2022 04:00,0,Tuesday,3,2022-07-19
4781,2022-07-19 04:00:00,19-Jul-2022 05:00,38,Tuesday,4,2022-07-19
4782,2022-07-19 05:00:00,19-Jul-2022 06:00,38,Tuesday,5,2022-07-19
4783,2022-07-19 06:00:00,19-Jul-2022 07:00,214,Tuesday,6,2022-07-19
4784,2022-07-19 07:00:00,19-Jul-2022 08:00,891,Tuesday,7,2022-07-19
4785,2022-07-19 08:00:00,19-Jul-2022 09:00,181,Tuesday,8,2022-07-19
4786,2022-07-19 09:00:00,19-Jul-2022 10:00,0,Tuesday,9,2022-07-19
4787,2022-07-19 10:00:00,19-Jul-2022 11:00,83,Tuesday,10,2022-07-19
4788,2022-07-19 11:00:00,19-Jul-2022 12:00,262,Tuesday,11,2022-07-19
4789,2022-07-19 12:00:00,19-Jul-2022 13:00,458,Tuesday,12,2022-07-19
4790,2022-07-19 13:00:00,19-Jul-2022 14:00,45,Tuesday,13,2022-07-19
4791,2022-07-19 14:00:00,19-Jul-2022 15:00,0,Tuesday,14,2022-07-19
4792,2022-07-19 15:00:00,19-Jul-2022 16:00,0,Tuesday,15,2022-07-19
4793,2022-07-19 16:00:00,19-Jul-2022 17:00,44,Tuesday,16,2022-07-19
4794,2022-07-19 17:00:00,19-Jul-2022 18:00,107,Tuesday,17,2022-07-19
4795,2022-07-19 18:00:00,19-Jul-2022 19:00,984,Tuesday,18,2022-07-19
4796,2022-07-19 19:00:00,19-Jul-2022 20:00,965,Tuesday,19,2022-07-19
4797,2022-07-19 20:00:00,19-Jul-2022 21:00,514,Tuesday,20,2022-07-19
4798,2022-07-19 21:00:00,19-Jul-2022 22:00,120,Tuesday,21,2022-07-19
4799,2022-07-19 22:00:00,19-Jul-2022 23:00,0,Tuesday,22,2022-07-19
4800,2022-07-19 23:00:00,20-Jul-2022 00:00,0,Tuesday,23,2022-07-19
4801,2022-07-20 00:00:00,20-Jul-2022 01:00,0,Wednesday,0,2022-07-20
4802,2022-07-20 01:00:00,20-Jul-2022 02:00,0,Wednesday,1,2022-07-20
4803,2022-07-20 02:00:00,20-Jul-2022 03:00,0,Wednesday,2,2022-07-20
4804,2022-07-20 03:00:00,20-Jul-2022 04:00,0,Wednesday,3,2022-07-20
4805,2022-07-20 04:00:00,20-Jul-2022 05:00,31,Wednesday,4,2022-07-20
4806,2022-07-20 05:00:00,20-Jul-2022 06:00,29,Wednesday,5,2022-07-20
4807,2022-07-20 06:00:00,20-Jul-2022 07:00,731,Wednesday,6,2022-07-20
4808,2022-07-20 07:00:00,20-Jul-2022 08:00,93,Wednesday,7,2022-07-20
4809,2022-07-20 08:00:00,20-Jul-2022 09:00,196,Wednesday,8,2022-07-20
4810,2022-07-20 09:00:00,20-Jul-2022 10:00,558,Wednesday,9,2022-07-20
4811,2022-07-20 10:00:00,20-Jul-2022 11:00,963,Wednesday,10,2022-07-20
4812,2022-07-20 11:00:00,20-Jul-2022 12:00,1035,Wednesday,11,2022-07-20
4813,2022-07-20 12:00:00,20-Jul-2022 13:00,979,Wednesday,12,2022-07-20
4814,2022-07-20 13:00:00,20-Jul-2022 14:00,362,Wednesday,13,2022-07-20
4815,2022-07-20 14:00:00,20-Jul-2022 15:00,10,Wednesday,14,2022-07-20
4816,2022-07-20 15:00:00,20-Jul-2022 16:00,259,Wednesday,15,2022-07-20
4817,2022-07-20 16:00:00,20-Jul-2022 17:00,0,Wednesday,16,2022-07-20
4818,2022-07-20 17:00:00,20-Jul-2022 18:00,0,Wednesday,17,2022-07-20
4819,2022-07-20 18:00:00,20-Jul-2022 19:00,1594,Wednesday,18,2022-07-20
4820,2022-07-20 19:00:00,20-Jul-2022 20:00,439,Wednesday,19,2022-07-20
4821,2022-07-20 20:00:00,20-Jul-2022 21:00,196,Wednesday,20,2022-07-20
4822,2022-07-20 21:00:00,20-Jul-2022 22:00,14,Wednesday,21,2022-07-20
4823,2022-07-20 22:00:00,20-Jul-2022 23:00,0,Wednesday,22,2022-07-20
4824,2022-07-20 23:00:00,21-Jul-2022 00:00,0,Wednesday,23,2022-07-20
4825,2022-07-21 00:00:00,21-Jul-2022 01:00,0,Thursday,0,2022-07-21
4826,2022-07-21 01:00:00,21-Jul-2022 02:00,0,Thursday,1,2022-07-21
4827,2022-07-21 02:00:00,21-Jul-2022 03:00,0,Thursday,2,2022-07-21
4828,2022-07-21 03:00:00,21-Jul-2022 04:00,0,Thursday,3,2022-07-21
4829,2022-07-21 04:00:00,21-Jul-2022 05:00,14,Thursday,4,2022-07-21
4830,2022-07-21 05:00:00,21-Jul-2022 06:00,38,Thursday,5,2022-07-21
4831,2022-07-21 06:00:00,21-Jul-2022 07:00,0,Thursday,6,2022-07-21
4832,2022-07-21 07:00:00,21-Jul-2022 08:00,599,Thursday,7,2022-07-21
4833,2022-07-21 08:00:00,21-Jul-2022 09:00,317,Thursday,8,2022-07-21
4834,2022-07-21 09:00:00,21-Jul-2022 10:00,55,Thursday,9,2022-07-21
4835,2022-07-21 10:00:00,21-Jul-2022 11:00,46,Thursday,10,2022-07-21
4836,2022-07-21 11:00:00,21-Jul-2022 12:00,3957,Thursday,11,2022-07-21
4837,2022-07-21 12:00:00,21-Jul-2022 13:00,0,Thursday,12,2022-07-21
4838,2022-07-21 13:00:00,21-Jul-2022 14:00,119,Thursday,13,2022-07-21
4839,2022-07-21 14:00:00,21-Jul-2022 15:00,0,Thursday,14,2022-07-21
4840,2022-07-21 15:00:00,21-Jul-2022 16:00,653,Thursday,15,2022-07-21
4841,2022-07-21 16:00:00,21-Jul-2022 17:00,2497,Thursday,16,2022-07-21
4842,2022-07-21 17:00:00,21-Jul-2022 18:00,68,Thursday,17,2022-07-21
4843,2022-07-21 18:00:00,21-Jul-2022 19:00,0,Thursday,18,2022-07-21
4844,2022-07-21 19:00:00,21-Jul-2022 20:00,311,Thursday,19,2022-07-21
4845,2022-07-21 20:00:00,21-Jul-2022 21:00,584,Thursday,20,2022-07-21
4846,2022-07-21 21:00:00,21-Jul-2022 22:00,199,Thursday,21,2022-07-21
4847,2022-07-21 22:00:00,21-Jul-2022 23:00,13,Thursday,22,2022-07-21
4848,2022-07-21 23:00:00,22-Jul-2022 00:00,0,Thursday,23,2022-07-21
4849,2022-07-22 00:00:00,22-Jul-2022 01:00,0,Friday,0,2022-07-22
4850,2022-07-22 01:00:00,22-Jul-2022 02:00,0,Friday,1,2022-07-22
4851,2022-07-22 02:00:00,22-Jul-2022 03:00,0,Friday,2,2022-07-22
4852,2022-07-22 03:00:00,22-Jul-2022 04:00,0,Friday,3,2022-07-22
4853,2022-07-22 04:00:00,22-Jul-2022 05:00,0,Friday,4,2022-07-22
4854,2022-07-22 05:00:00,22-Jul-2022 06:00,255,Friday,5,2022-07-22
4855,2022-07-22 06:00:00,22-Jul-2022 07:00,463,Friday,6,2022-07-22
4856,2022-07-22 07:00:00,22-Jul-2022 08:00,478,Friday,7,2022-07-22
4857,2022-07-22 08:00:00,22-Jul-2022 09:00,201,Friday,8,2022-07-22
4858,2022-07-22 09:00:00,22-Jul-2022 10:00,967,Friday,9,2022-07-22
4859,2022-07-22 10:00:00,22-Jul-2022 11:00,2507,Friday,10,2022-07-22
4860,2022-07-22 11:00:00,22-Jul-2022 12:00,452,Friday,11,2022-07-22
4861,2022-07-22 12:00:00,22-Jul-2022 13:00,100,Friday,12,2022-07-22
4862,2022-07-22 13:00:00,22-Jul-2022 14:00,656,Friday,13,2022-07-22
4863,2022-07-22 14:00:00,22-Jul-2022 15:00,1520,Friday,14,2022-07-22
4864,2022-07-22 15:00:00,22-Jul-2022 16:00,519,Friday,15,2022-07-22
4865,2022-07-22 16:00:00,22-Jul-2022 17:00,408,Friday,16,2022-07-22
4866,2022-07-22 17:00:00,22-Jul-2022 18:00,0,Friday,17,2022-07-22
4867,2022-07-22 18:00:00,22-Jul-2022 19:00,0,Friday,18,2022-07-22
4868,2022-07-22 19:00:00,22-Jul-2022 20:00,49,Friday,19,2022-07-22
4869,2022-07-22 20:00:00,22-Jul-2022 21:00,0,Friday,20,2022-07-22
4870,2022-07-22 21:00:00,22-Jul-2022 22:00,207,Friday,21,2022-07-22
4871,2022-07-22 22:00:00,22-Jul-2022 23:00,0,Friday,22,2022-07-22
4872,2022-07-22 23:00:00,23-Jul-2022 00:00,0,Friday,23,2022-07-22
4873,2022-07-23 00:00:00,23-Jul-2022 01:00,0,Saturday,0,2022-07-23
4874,2022-07-23 01:00:00,23-Jul-2022 02:00,0,Saturday,1,2022-07-23
4875,2022-07-23 02:00:00,23-Jul-2022 03:00,0,Saturday,2,2022-07-23
4876,2022-07-23 03:00:00,23-Jul-2022 04:00,0,Saturday,3,2022-07-23
4877,2022-07-23 04:00:00,23-Jul-2022 05:00,27,Saturday,4,2022-07-23
4878,2022-07-23 05:00:00,23-Jul-2022 06:00,445,Saturday,5,2022-07-23
4879,2022-07-23 06:00:00,23-Jul-2022 07:00,57,Saturday,6,2022-07-23
4880,2022-07-23 07:00:00,23-Jul-2022 08:00,224,Saturday,7,2022-07-23
4881,2022-07-23 08:00:00,23-Jul-2022 09:00,47,Saturday,8,2022-07-23
4882,2022-07-23 09:00:00,23-Jul-2022 10:00,11,Saturday,9,2022-07-23
4883,2022-07-23 10:00:00,23-Jul-2022 11:00,238,Saturday,10,2022-07-23
4884,2022-07-23 11:00:00,23-Jul-2022 12:00,361,Saturday,11,2022-07-23
4885,2022-07-23 12:00:00,23-Jul-2022 13:00,760,Saturday,12,2022-07-23
4886,2022-07-23 13:00:00,23-Jul-2022 14:00,0,Saturday,13,2022-07-23
4887,2022-07-23 14:00:00,23-Jul-2022 15:00,1946,Saturday,14,2022-07-23
4888,2022-07-23 15:00:00,23-Jul-2022 16:00,152,Saturday,15,2022-07-23
4889,2022-07-23 16:00:00,23-Jul-2022 17:00,1788,Saturday,16,2022-07-23
4890,2022-07-23 17:00:00,23-Jul-2022 18:00,2421,Saturday,17,2022-07-23
4891,2022-07-23 18:00:00,23-Jul-2022 19:00,35,Saturday,18,2022-07-23
4892,2022-07-23 19:00:00,23-Jul-2022 20:00,52,Saturday,19,2022-07-23
4893,2022-07-23 20:00:00,23-Jul-2022 21:00,150,Saturday,20,2022-07-23
4894,2022-07-23 21:00:00,23-Jul-2022 22:00,48,Saturday,21,2022-07-23
4895,2022-07-23 22:00:00,23-Jul-2022 23:00,0,Saturday,22,2022-07-23
4896,2022-07-23 23:00:00,24-Jul-2022 00:00,0,Saturday,23,2022-07-23
4897,2022-07-24 00:00:00,24-Jul-2022 01:00,0,Sunday,0,2022-07-24
4898,2022-07-24 01:00:00,24-Jul-2022 02:00,0,Sunday,1,2022-07-24
4899,2022-07-24 02:00:00,24-Jul-2022 03:00,0,Sunday,2,2022-07-24
4900,2022-07-24 03:00:00,24-Jul-2022 04:00,0,Sunday,3,2022-07-24
4901,2022-07-24 04:00:00,24-Jul-2022 05:00,0,Sunday,4,2022-07-24
4902,2022-07-24 05:00:00,24-Jul-2022 06:00,16,Sunday,5,2022-07-24
4903,2022-07-24 06:00:00,24-Jul-2022 07:00,21,Sunday,6,2022-07-24
4904,2022-07-24 07:00:00,24-Jul-2022 08:00,0,Sunday,7,2022-07-24
4905,2022-07-24 08:00:00,24-Jul-2022 09:00,0,Sunday,8,2022-07-24
4906,2022-07-24 09:00:00,24-Jul-2022 10:00,16,Sunday,9,2022-07-24
4907,2022-07-24 10:00:00,24-Jul-2022 11:00,382,Sunday,10,2022-07-24
4908,2022-07-24 11:00:00,24-Jul-2022 12:00,332,Sunday,11,2022-07-24
4909,2022-07-24 12:00:00,24-Jul-2022 13:00,957,Sunday,12,2022-07-24
4910,2022-07-24 13:00:00,24-Jul-2022 14:00,896,Sunday,13,2022-07-24
4911,2022-07-24 14:00:00,24-Jul-2022 15:00,2794,Sunday,14,2022-07-24
4912,2022-07-24 15:00:00,24-Jul-2022 16:00,0,Sunday,15,2022-07-24
4913,2022-07-24 16:00:00,24-Jul-2022 17:00,1893,Sunday,16,2022-07-24
4914,2022-07-24 17:00:00,24-Jul-2022 18:00,960,Sunday,17,2022-07-24
4915,2022-07-24 18:00:00,24-Jul-2022 19:00,65,Sunday,18,2022-07-24
4916,2022-07-24 19:00:00,24-Jul-2022 20:00,0,Sunday,19,2022-07-24
4917,2022-07-24 20:00:00,24-Jul-2022 21:00,177,Sunday,20,2022-07-24
4918,2022-07-24 21:00:00,24-Jul-2022 22:00,95,Sunday,21,2022-07-24
4919,2022-07-24 22:00:00,24-Jul-2022 23:00,0,Sunday,22,2022-07-24
4920,2022-07-24 23:00:00,25-Jul-2022 00:00,0,Sunday,23,2022-07-24
4921,2022-07-25 00:00:00,25-Jul-2022 01:00,0,Monday,0,2022-07-25
4922,2022-07-25 01:00:00,25-Jul-2022 02:00,0,Monday,1,2022-07-25
4923,2022-07-25 02:00:00,25-Jul-2022 03:00,0,Monday,2,2022-07-25
4924,2022-07-25 03:00:00,25-Jul-2022 04:00,0,Monday,3,2022-07-25
4925,2022-07-25 04:00:00,25-Jul-2022 05:00,0,Monday,4,2022-07-25
4926,2022-07-25 05:00:00,25-Jul-2022 06:00,121,Monday,5,2022-07-25
4927,2022-07-25 06:00:00,25-Jul-2022 07:00,235,Monday,6,2022-07-25
4928,2022-07-25 07:00:00,25-Jul-2022 08:00,735,Monday,7,2022-07-25
4929,2022-07-25 08:00:00,25-Jul-2022 09:00,752,Monday,8,2022-07-25
4930,2022-07-25 09:00:00,25-Jul-2022 10:00,412,Monday,9,2022-07-25
4931,2022-07-25 10:00:00,25-Jul-2022 11:00,857,Monday,10,2022-07-25
4932,2022-07-25 11:00:00,25-Jul-2022 12:00,1699,Monday,11,2022-07-25
4933,2022-07-25 12:00:00,25-Jul-2022 13:00,481,Monday,12,2022-07-25
4934,2022-07-25 13:00:00,25-Jul-2022 14:00,0,Monday,13,2022-07-25
4935,2022-07-25 14:00:00,25-Jul-2022 15:00,365,Monday,14,2022-07-25
4936,2022-07-25 15:00:00,25-Jul-2022 16:00,2130,Monday,15,2022-07-25
4937,2022-07-25 16:00:00,25-Jul-2022 17:00,854,Monday,16,2022-07-25
4938,2022-07-25 17:00:00,25-Jul-2022 18:00,105,Monday,17,2022-07-25
4939,2022-07-25 18:00:00,25-Jul-2022 19:00,0,Monday,18,2022-07-25
4940,2022-07-25 19:00:00,25-Jul-2022 20:00,122,Monday,19,2022-07-25
4941,2022-07-25 20:00:00,25-Jul-2022 21:00,294,Monday,20,2022-07-25
4942,2022-07-25 21:00:00,25-Jul-2022 22:00,379,Monday,21,2022-07-25
4943,2022-07-25 22:00:00,25-Jul-2022 23:00,0,Monday,22,2022-07-25
4944,2022-07-25 23:00:00,26-Jul-2022 00:00,0,Monday,23,2022-07-25
4945,2022-07-26 00:00:00,26-Jul-2022 01:00,0,Tuesday,0,2022-07-26
4946,2022-07-26 01:00:00,26-Jul-2022 02:00,0,Tuesday,1,2022-07-26
4947,2022-07-26 02:00:00,26-Jul-2022 03:00,0,Tuesday,2,2022-07-26
4948,2022-07-26 03:00:00,26-Jul-2022 04:00,0,Tuesday,3,2022-07-26
4949,2022-07-26 04:00:00,26-Jul-2022 05:00,23,Tuesday,4,2022-07-26
4950,2022-07-26 05:00:00,26-Jul-2022 06:00,293,Tuesday,5,2022-07-26
4951,2022-07-26 06:00:00,26-Jul-2022 07:00,1017,Tuesday,6,2022-07-26
4952,2022-07-26 07:00:00,26-Jul-2022 08:00,295,Tuesday,7,2022-07-26
4953,2022-07-26 08:00:00,26-Jul-2022 09:00,213,Tuesday,8,2022-07-26
4954,2022-07-26 09:00:00,26-Jul-2022 10:00,3933,Tuesday,9,2022-07-26
4955,2022-07-26 10:00:00,26-Jul-2022 11:00,0,Tuesday,10,2022-07-26
4956,2022-07-26 11:00:00,26-Jul-2022 12:00,315,Tuesday,11,2022-07-26
4957,2022-07-26 12:00:00,26-Jul-2022 13:00,3235,Tuesday,12,2022-07-26
4958,2022-07-26 13:00:00,26-Jul-2022 14:00,5,Tuesday,13,2022-07-26
4959,2022-07-26 14:00:00,26-Jul-2022 15:00,2458,Tuesday,14,2022-07-26
4960,2022-07-26 15:00:00,26-Jul-2022 16:00,561,Tuesday,15,2022-07-26
4961,2022-07-26 16:00:00,26-Jul-2022 17:00,0,Tuesday,16,2022-07-26
4962,2022-07-26 17:00:00,26-Jul-2022 18:00,481,Tuesday,17,2022-07-26
4963,2022-07-26 18:00:00,26-Jul-2022 19:00,1863,Tuesday,18,2022-07-26
4964,2022-07-26 19:00:00,26-Jul-2022 20:00,0,Tuesday,19,2022-07-26
4965,2022-07-26 20:00:00,26-Jul-2022 21:00,94,Tuesday,20,2022-07-26
